domain	phylum	class	order	family	genus	species	OTU	asv_length	numberOfUnq_BlastHits	%ID	queryCoverage	species_in_LCA	sources	V10_CKI_BC_1	V10_CKI_BC_2	V10_CKI_BC_3	V10_CKI_BC_4	V10_CKI_BC_5	V10_CKI_EB_1	V10_CKI_EB_2	V10_CKI_EB_3	V10_CKI_EB_4	V10_CKI_N_1_1	V10_CKI_N_1_2	V10_CKI_N_1_3	V10_CKI_N_1_4	V10_CKI_N_1_5	V10_CKI_N_1_DI	V10_CKI_N_1_WC	V10_CKI_N_10_1	V10_CKI_N_10_2	V10_CKI_N_10_3	V10_CKI_N_10_4	V10_CKI_N_10_5	V10_CKI_N_10_DI	V10_CKI_N_10_WC	V10_CKI_N_11_1	V10_CKI_N_11_2	V10_CKI_N_11_3	V10_CKI_N_11_4	V10_CKI_N_11_5	V10_CKI_N_11_DI	V10_CKI_N_11_WC	V10_CKI_N_12_1	V10_CKI_N_12_2	V10_CKI_N_12_3	V10_CKI_N_12_4	V10_CKI_N_12_5	V10_CKI_N_12_DI	V10_CKI_N_12_WC	V10_CKI_N_13_1	V10_CKI_N_13_2	V10_CKI_N_13_3	V10_CKI_N_13_4	V10_CKI_N_13_5	V10_CKI_N_13_DI	V10_CKI_N_13_WC	V10_CKI_N_14_1	V10_CKI_N_14_2	V10_CKI_N_14_3	V10_CKI_N_14_4	V10_CKI_N_14_5	V10_CKI_N_14_DI	V10_CKI_N_14_WC	V10_CKI_N_2_1	V10_CKI_N_2_2	V10_CKI_N_2_3	V10_CKI_N_2_4	V10_CKI_N_2_5	V10_CKI_N_2_DI	V10_CKI_N_2_WC	V10_CKI_N_3_1	V10_CKI_N_3_2	V10_CKI_N_3_3	V10_CKI_N_3_4	V10_CKI_N_3_5	V10_CKI_N_3_DI	V10_CKI_N_3_WC	V10_CKI_N_4_1	V10_CKI_N_4_2	V10_CKI_N_4_3	V10_CKI_N_4_4	V10_CKI_N_4_5	V10_CKI_N_4_DI	V10_CKI_N_4_WC	V10_CKI_N_5_1	V10_CKI_N_5_2	V10_CKI_N_5_3	V10_CKI_N_5_4	V10_CKI_N_5_5	V10_CKI_N_5_DI	V10_CKI_N_5_WC	V10_CKI_N_6_1	V10_CKI_N_6_2	V10_CKI_N_6_3	V10_CKI_N_6_4	V10_CKI_N_6_5	V10_CKI_N_6_DI	V10_CKI_N_6_WC	V10_CKI_N_7_1	V10_CKI_N_7_2	V10_CKI_N_7_3	V10_CKI_N_7_4	V10_CKI_N_7_5	V10_CKI_N_7_DI	V10_CKI_N_7_WC	V10_CKI_N_8_1	V10_CKI_N_8_2	V10_CKI_N_8_3	V10_CKI_N_8_4	V10_CKI_N_8_5	V10_CKI_N_8_DI	V10_CKI_N_8_WC	V10_CKI_N_9_1	V10_CKI_N_9_2	V10_CKI_N_9_3	V10_CKI_N_9_4	V10_CKI_N_9_5	V10_CKI_N_9_DI	V10_CKI_N_9_WC	V10_CKI_N_H_12_DI	V10_CKI_N_H_12_WC	V10_CKI_N_H_2_12_1	V10_CKI_N_H_2_12_2	V10_CKI_N_H_2_12_3	V10_CKI_N_H_2_3_1	V10_CKI_N_H_2_3_2	V10_CKI_N_H_2_3_3	V10_CKI_N_H_3_DI	V10_CKI_N_H_3_WC	V10_CKI_N_H_4_3_1	V10_CKI_N_H_4_3_2	V10_CKI_N_H_4_3_3	V10_CKI_N_H_5_12_1	V10_CKI_N_H_5_12_2	V10_CKI_N_H_5_12_3	V10_CKI_NTC_1	V10_CKI_U_1_1	V10_CKI_U_1_2	V10_CKI_U_1_3	V10_CKI_U_1_4	V10_CKI_U_1_5	V10_CKI_U_1_DI	V10_CKI_U_1_WC	V10_CKI_U_10_1	V10_CKI_U_10_2	V10_CKI_U_10_3	V10_CKI_U_10_4	V10_CKI_U_10_5	V10_CKI_U_10_DI	V10_CKI_U_10_WC	V10_CKI_U_11_1	V10_CKI_U_11_2	V10_CKI_U_11_3	V10_CKI_U_11_4	V10_CKI_U_11_5	V10_CKI_U_11_DI	V10_CKI_U_11_WC	V10_CKI_U_13_1	V10_CKI_U_13_2	V10_CKI_U_13_3	V10_CKI_U_13_4	V10_CKI_U_13_5	V10_CKI_U_13_DI	V10_CKI_U_13_WC	V10_CKI_U_14_1	V10_CKI_U_14_2	V10_CKI_U_14_3	V10_CKI_U_14_4	V10_CKI_U_14_5	V10_CKI_U_14_DI	V10_CKI_U_14_WC	V10_CKI_U_2_1	V10_CKI_U_2_2	V10_CKI_U_2_3	V10_CKI_U_2_4	V10_CKI_U_2_5	V10_CKI_U_2_DI	V10_CKI_U_2_WC	V10_CKI_U_4_1	V10_CKI_U_4_2	V10_CKI_U_4_3	V10_CKI_U_4_4	V10_CKI_U_4_5	V10_CKI_U_4_DI	V10_CKI_U_4_WC	V10_CKI_U_5_1	V10_CKI_U_5_2	V10_CKI_U_5_3	V10_CKI_U_5_4	V10_CKI_U_5_5	V10_CKI_U_5_DI	V10_CKI_U_5_WC	V10_CKI_U_7_1	V10_CKI_U_7_2	V10_CKI_U_7_3	V10_CKI_U_7_4	V10_CKI_U_7_5	V10_CKI_U_7_DI	V10_CKI_U_7_WC	V10_CKI_U_8_1	V10_CKI_U_8_2	V10_CKI_U_8_3	V10_CKI_U_8_4	V10_CKI_U_8_5	V10_CKI_U_8_DI	V10_CKI_U_8_WC	V10_CKI_V_6_1	V10_CKI_V_6_2	V10_CKI_V_6_3	V10_CKI_V_6_4	V10_CKI_V_6_5	V10_CKI_V_6_DI	V10_CKI_V_6_WC	V10_CKI_V_9_1	V10_CKI_V_9_2	V10_CKI_V_9_3	V10_CKI_V_9_4	V10_CKI_V_9_5	V10_CKI_V_9_DI	V10_CKI_V_9_WC
Unknown	Unknown	Teleostei	Scombriformes	Bramidae	Pterycombus	dropped	ASV_2183	168	23	100.0	100	Pterycombus petersii, Pterycombus brama	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Clupeiformes	Spratelloididae	Spratelloides	Spratelloides robustus	ASV_2192	171	1	98.246	100	Spratelloides robustus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Carangiformes	Carangidae	Trachurus	dropped	ASV_2202	170	261	97.059	100	Trachurus novaezelandiae, Trachurus murphyi, Trachurus declivis, Trachurus japonicus, Trachurus lathami, Trachurus trachurus, Trachurus mediterraneus	fishbase	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Clupeiformes	Engraulidae	Engraulis	dropped	ASV_2204	173	34	97.688	100	Engraulis japonicus, Engraulis australis	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Atheriniformes	Atherinidae	Atherinomorus	Atherinomorus sp.	ASV_2209	169	41	98.817	100	Atherinomorus sp.	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Beryciformes	Cetomimidae	Cetostoma	Cetostoma regani	ASV_2217	170	9	98.256	100	Cetostoma regani	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Beryciformes	Cetomimidae	Cetostoma	Cetostoma regani	ASV_2218	170	9	98.837	100	Cetostoma regani	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Aulopiformes	Alepisauridae	Alepisaurus	Alepisaurus ferox	ASV_2232	169	7	99.408	100	Alepisaurus ferox	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Gobiiformes	Gobiidae	Ctenogobiops	dropped	ASV_2252	167	18	97.006	100	Ctenogobiops feroculus, Ctenogobiops pomastictus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Lobianchia	Lobianchia dofleini	ASV_2282	170	2	99.412	100	Lobianchia dofleini	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Tetraodontiformes	Tetraodontidae	Torquigener	dropped	ASV_2291	170	126	99.412	100	Torquigener hicksi, Torquigener flavimaculosus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Scombriformes	Bramidae	Taractichthys	Taractichthys longipinnis	ASV_2312	160	11	95.808	100	Taractichthys longipinnis	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Ovalentaria/misc	Pomacentridae	Stegastes	Stegastes lacrymatus	ASV_2322	171	10	99.415	100	Stegastes lacrymatus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Lethrinidae	Lethrinus	dropped	ASV_2329	169	85	98.817	100	Lethrinus nebulosus, Lethrinus sp.	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Perciformes/Serranoidei	Caesioscorpididae	Caesioscorpis	Caesioscorpis theagenes	ASV_2344	173	1	92.529	100	Caesioscorpis theagenes	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Lobianchia	Lobianchia dofleini	ASV_2404	170	2	98.235	100	Lobianchia dofleini	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Clupeiformes	Spratelloididae	Spratelloides	Spratelloides robustus	ASV_2415	171	1	98.83	100	Spratelloides robustus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Diaphus	Diaphus parri	ASV_2493	171	36	99.415	100	Diaphus parri	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Lampanyctus	Lampanyctus alatus	ASV_1002	171	93	98.83	100	Lampanyctus alatus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Clupeiformes	Engraulidae	Engraulis	dropped	ASV_1003	173	36	98.266	100	Engraulis japonicus, Engraulis australis	fishbase	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Beloniformes	Hemiramphidae	Hyporhamphus	dropped	ASV_1004	167	3	98.802	100	Hyporhamphus affinis, Hyporhamphus dussumieri	fishbase	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Labridae	Coris	Coris aygula	ASV_1005	167	16	93.413	100	Coris aygula	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
